Year,Month,Day,Hour,Load_MW
2020,7,27,21,3.0198
2020,7,27,22,1.5928
2020,7,27,23,1.6558
2020,7,28,0,1.5778
2020,7,28,1,1.7106
2020,7,28,2,1.7305
2020,7,28,3,1.7444
2020,7,28,4,1.7398
2020,7,28,5,1.6673
2020,7,28,6,2.6764
2020,7,28,7,2.5145
2020,7,28,8,2.9204
2020,7,28,9,2.3527
2020,7,28,10,2.3418
2020,7,28,11,2.5987
2020,7,28,12,2.2536
2020,7,28,13,2.2589
2020,7,28,14,2.2515
2020,7,28,15,2.3670
2020,7,28,16,2.4145
2020,7,28,17,3.0457
2020,7,28,18,3.2952
2020,7,28,19,2.5811
2020,7,28,20,2.9907
2020,7,28,21,2.8187
2020,7,28,22,1.6920
2020,7,28,23,1.7009
2020,7,29,0,2.2292
2020,7,29,1,2.5543
2020,7,29,2,2.4694
2020,7,29,3,2.3792
2020,7,29,4,2.5516
2020,7,29,5,2.2242
2020,7,29,6,3.4734
2020,7,29,7,3.3407
2020,7,29,8,3.6314
2020,7,29,9,3.3017
2020,7,29,10,3.2982
2020,7,29,11,3.3027
2020,7,29,12,3.0356
2020,7,29,13,3.3814
2020,7,29,14,3.2775
2020,7,29,15,3.3416
2020,7,29,16,2.9046
2020,7,29,17,4.0417
2020,7,29,18,3.7112
2020,7,29,19,3.8298
2020,7,29,20,3.9688
2020,7,29,21,3.8449
2020,7,29,22,2.1877
2020,7,29,23,2.2857
2020,7,30,0,1.6102
2020,7,30,1,1.8440
2020,7,30,2,1.7258
2020,7,30,3,1.8412
2020,7,30,4,1.7046
2020,7,30,5,1.7235
2020,7,30,6,2.6281
2020,7,30,7,2.8606
2020,7,30,8,2.6536
2020,7,30,9,2.4862
2020,7,30,10,2.3694
2020,7,30,11,2.1790
2020,7,30,12,2.3422
2020,7,30,13,2.2579
2020,7,30,14,2.3824
2020,7,30,15,2.2106
2020,7,30,16,2.4326
2020,7,30,17,2.8929
2020,7,30,18,2.8803
2020,7,30,19,3.0015
2020,7,30,20,3.0462
2020,7,30,21,2.9032
2020,7,30,22,1.6765
2020,7,30,23,1.5890
2020,7,31,0,1.7738
2020,7,31,1,1.7801
2020,7,31,2,1.8467
2020,7,31,3,1.8051
2020,7,31,4,1.9000
2020,7,31,5,1.7805
2020,7,31,6,2.8084
2020,7,31,7,2.9832
2020,7,31,8,2.8646
2020,7,31,9,2.4418
2020,7,31,10,2.3778
2020,7,31,11,2.3834
2020,7,31,12,2.3520
2020,7,31,13,2.3829
2020,7,31,14,2.5416
2020,7,31,15,2.4219
2020,7,31,16,2.2838
2020,7,31,17,3.3320
2020,7,31,18,3.1104
2020,7,31,19,2.8460
2020,7,31,20,2.9938
2020,7,31,21,3.0784
2020,7,31,22,1.9934
2020,7,31,23,1.7351
2020,8,1,0,1.8951
2020,8,1,1,1.9333
2020,8,1,2,1.7501
2020,8,1,3,1.7818
2020,8,1,4,1.7133
2020,8,1,5,1.7885
2020,8,1,6,2.7655
2020,8,1,7,2.8677
2020,8,1,8,2.9333
2020,8,1,9,2.3353
2020,8,1,10,2.1917
2020,8,1,11,2.4331
2020,8,1,12,2.4739
2020,8,1,13,2.4661
2020,8,1,14,2.3888
2020,8,1,15,2.4291
2020,8,1,16,2.5917
2020,8,1,17,3.0689
2020,8,1,18,2.9553
2020,8,1,19,2.9362
2020,8,1,20,2.9859
2020,8,1,21,3.2579
2020,8,1,22,1.7903
2020,8,1,23,1.8051
2020,8,2,0,1.7146
2020,8,2,1,1.8535
2020,8,2,2,1.9291
2020,8,2,3,1.8127
2020,8,2,4,1.8013
2020,8,2,5,1.8148
2020,8,2,6,2.4654
2020,8,2,7,2.9118
2020,8,2,8,2.8314
2020,8,2,9,2.5053
2020,8,2,10,2.3723
2020,8,2,11,2.4194
2020,8,2,12,2.4230
2020,8,2,13,2.6002
2020,8,2,14,2.4247
2020,8,2,15,2.7211
2020,8,2,16,2.4984
2020,8,2,17,2.8292
2020,8,2,18,2.9706
2020,8,2,19,2.8470
2020,8,2,20,2.6070
2020,8,2,21,3.1625
2020,8,2,22,1.8187
2020,8,2,23,1.8038
2020,8,3,0,1.6107
2020,8,3,1,1.4871
2020,8,3,2,1.5589
2020,8,3,3,1.6648
2020,8,3,4,1.5287
2020,8,3,5,1.4316
2020,8,3,6,2.5186
2020,8,3,7,2.5440
2020,8,3,8,2.5894
2020,8,3,9,2.3224
2020,8,3,10,2.3078
2020,8,3,11,2.2611
2020,8,3,12,2.3544
2020,8,3,13,2.0391
2020,8,3,14,2.2427
2020,8,3,15,2.2341
2020,8,3,16,2.0060
2020,8,3,17,2.4625
2020,8,3,18,2.5632
2020,8,3,19,2.5745
2020,8,3,20,2.7628
2020,8,3,21,2.5807
2020,8,3,22,1.5291
2020,8,3,23,1.5487
2020,8,4,0,1.8740
2020,8,4,1,1.7759
2020,8,4,2,1.7588
2020,8,4,3,1.7650
2020,8,4,4,1.8894
2020,8,4,5,1.7082
2020,8,4,6,2.9002
2020,8,4,7,2.7664
2020,8,4,8,2.7399
2020,8,4,9,2.7181
2020,8,4,10,2.2907
2020,8,4,11,2.3825
2020,8,4,12,2.2849
2020,8,4,13,2.5434
2020,8,4,14,2.6354
2020,8,4,15,2.6408
2020,8,4,16,2.5990
2020,8,4,17,3.0487
2020,8,4,18,3.0287
2020,8,4,19,2.8245
2020,8,4,20,3.3926
2020,8,4,21,3.1422
2020,8,4,22,1.7882
2020,8,4,23,1.9437
2020,8,5,0,1.4828
2020,8,5,1,1.5871
2020,8,5,2,1.5436
2020,8,5,3,1.6131
2020,8,5,4,1.5688
2020,8,5,5,1.4709
2020,8,5,6,2.4597
2020,8,5,7,2.5888
2020,8,5,8,2.4632
2020,8,5,9,2.2345
2020,8,5,10,2.0445
2020,8,5,11,2.1585
2020,8,5,12,2.0918
2020,8,5,13,2.2357
2020,8,5,14,2.1545
2020,8,5,15,2.2212
2020,8,5,16,2.2617
2020,8,5,17,2.7688
2020,8,5,18,2.7102
2020,8,5,19,2.5330
2020,8,5,20,2.6581
2020,8,5,21,2.5778
2020,8,5,22,1.5557
2020,8,5,23,1.5473
2020,8,6,0,1.5821
2020,8,6,1,1.4979
2020,8,6,2,1.6049
2020,8,6,3,1.6813
2020,8,6,4,1.5590
2020,8,6,5,1.6794
2020,8,6,6,2.8257
2020,8,6,7,2.7151
2020,8,6,8,2.7952
2020,8,6,9,2.2922
2020,8,6,10,2.3817
2020,8,6,11,2.1710
2020,8,6,12,2.1778
2020,8,6,13,1.9292
2020,8,6,14,2.3497
2020,8,6,15,2.3728
2020,8,6,16,2.1234
2020,8,6,17,2.6686
2020,8,6,18,2.5829
2020,8,6,19,2.7354
2020,8,6,20,2.8351
2020,8,6,21,2.4502
2020,8,6,22,1.6434
2020,8,6,23,1.5882
2020,8,7,0,1.5784
2020,8,7,1,1.6055
2020,8,7,2,1.5547
2020,8,7,3,1.5613
2020,8,7,4,1.5527
2020,8,7,5,1.6621
2020,8,7,6,2.5085
2020,8,7,7,2.4963
2020,8,7,8,2.3212
2020,8,7,9,2.1228
2020,8,7,10,2.2719
2020,8,7,11,2.1888
2020,8,7,12,2.2546
2020,8,7,13,2.3503
2020,8,7,14,2.2585
2020,8,7,15,2.1444
2020,8,7,16,2.0534
2020,8,7,17,2.2818
2020,8,7,18,2.5937
2020,8,7,19,2.5731
2020,8,7,20,2.6668
2020,8,7,21,2.5956
2020,8,7,22,1.5443
2020,8,7,23,1.4298
2020,8,8,0,1.5849
2020,8,8,1,1.7027
2020,8,8,2,1.8057
2020,8,8,3,1.6549
2020,8,8,4,1.7055
2020,8,8,5,1.7875
2020,8,8,6,2.5371
2020,8,8,7,2.7058
2020,8,8,8,2.5661
2020,8,8,9,2.4266
2020,8,8,10,2.3526
2020,8,8,11,2.3810
2020,8,8,12,2.2584
2020,8,8,13,2.4128
2020,8,8,14,2.5464
2020,8,8,15,2.1814
2020,8,8,16,2.2429
2020,8,8,17,2.8683
2020,8,8,18,2.9412
2020,8,8,19,2.7480
2020,8,8,20,2.4124
2020,8,8,21,2.9986
2020,8,8,22,1.7504
2020,8,8,23,1.5393
2020,8,9,0,2.0031
2020,8,9,1,2.2388
2020,8,9,2,2.2394
2020,8,9,3,2.2032
2020,8,9,4,2.1020
2020,8,9,5,2.1479
2020,8,9,6,3.2769
2020,8,9,7,3.4977
2020,8,9,8,3.1719
2020,8,9,9,2.7709
2020,8,9,10,3.0359
2020,8,9,11,2.8889
2020,8,9,12,3.0949
2020,8,9,13,2.7798
2020,8,9,14,2.8469
2020,8,9,15,2.7101
2020,8,9,16,2.8368
2020,8,9,17,3.2763
2020,8,9,18,3.4483
2020,8,9,19,3.2713
2020,8,9,20,3.6291
2020,8,9,21,3.6085
2020,8,9,22,1.8946
2020,8,9,23,2.1971
2020,8,10,0,1.5286
2020,8,10,1,1.3634
2020,8,10,2,1.3219
2020,8,10,3,1.5708
2020,8,10,4,1.3019
2020,8,10,5,1.4181
2020,8,10,6,2.2104
2020,8,10,7,2.3468
2020,8,10,8,2.2447
2020,8,10,9,1.8714
2020,8,10,10,1.8314
2020,8,10,11,1.8917
2020,8,10,12,1.8294
2020,8,10,13,1.9292
2020,8,10,14,1.8686
2020,8,10,15,1.7726
2020,8,10,16,2.0245
2020,8,10,17,2.3045
2020,8,10,18,2.1925
2020,8,10,19,2.2969
2020,8,10,20,2.2928
2020,8,10,21,2.0671
2020,8,10,22,1.3747
2020,8,10,23,1.2789
2020,8,11,0,1.9250
2020,8,11,1,1.8234
2020,8,11,2,1.7482
2020,8,11,3,1.7310
2020,8,11,4,1.8078
2020,8,11,5,1.8894
2020,8,11,6,2.8209
2020,8,11,7,2.8018
2020,8,11,8,2.8490
2020,8,11,9,2.4024
2020,8,11,10,2.4393
2020,8,11,11,2.2252
2020,8,11,12,2.6077
2020,8,11,13,2.5214
2020,8,11,14,2.3837
2020,8,11,15,2.7072
2020,8,11,16,2.4691
2020,8,11,17,2.8971
2020,8,11,18,3.1679
2020,8,11,19,3.0772
2020,8,11,20,3.0527
2020,8,11,21,2.9156
2020,8,11,22,1.8259
2020,8,11,23,1.7623
2020,8,12,0,1.4419
2020,8,12,1,1.2730
2020,8,12,2,1.3819
2020,8,12,3,1.5417
2020,8,12,4,1.3743
2020,8,12,5,1.3941
2020,8,12,6,2.1651
2020,8,12,7,2.0862
2020,8,12,8,1.9796
2020,8,12,9,1.9182
2020,8,12,10,1.9593
2020,8,12,11,1.9465
2020,8,12,12,1.9393
2020,8,12,13,1.9540
2020,8,12,14,2.0456
2020,8,12,15,1.9203
2020,8,12,16,1.8759
2020,8,12,17,2.3712
2020,8,12,18,2.4723
2020,8,12,19,2.5698
2020,8,12,20,2.3205
2020,8,12,21,2.4030
2020,8,12,22,1.4547
2020,8,12,23,1.3569
2020,8,13,0,1.6220
2020,8,13,1,1.5016
2020,8,13,2,1.4799
2020,8,13,3,1.6597
2020,8,13,4,1.6047
2020,8,13,5,1.6590
2020,8,13,6,2.5185
2020,8,13,7,2.4023
2020,8,13,8,2.5247
2020,8,13,9,2.0686
2020,8,13,10,2.3623
2020,8,13,11,2.0609
2020,8,13,12,2.1913
2020,8,13,13,2.0956
2020,8,13,14,2.2674
2020,8,13,15,2.1618
2020,8,13,16,2.1331
2020,8,13,17,2.8432
2020,8,13,18,2.7177
2020,8,13,19,2.7731
2020,8,13,20,2.5557
2020,8,13,21,2.4817
2020,8,13,22,1.5991
2020,8,13,23,1.5574
2020,8,14,0,1.8959
2020,8,14,1,1.8346
2020,8,14,2,1.8682
2020,8,14,3,1.7109
2020,8,14,4,2.0619
2020,8,14,5,1.8885
2020,8,14,6,3.0418
2020,8,14,7,2.8299
2020,8,14,8,3.0159
2020,8,14,9,2.4236
2020,8,14,10,2.6636
2020,8,14,11,2.5727
2020,8,14,12,2.6378
2020,8,14,13,2.7107
2020,8,14,14,2.4396
2020,8,14,15,2.4896
2020,8,14,16,2.6044
2020,8,14,17,3.4762
2020,8,14,18,3.0941
2020,8,14,19,3.1763
2020,8,14,20,3.0474
2020,8,14,21,3.3480
2020,8,14,22,1.6693
2020,8,14,23,1.8378
2020,8,15,0,1.5298
2020,8,15,1,1.4666
2020,8,15,2,1.7151
2020,8,15,3,1.7168
2020,8,15,4,1.6954
2020,8,15,5,1.7223
2020,8,15,6,3.0780
2020,8,15,7,2.6383
2020,8,15,8,2.7488
2020,8,15,9,2.2637
2020,8,15,10,2.3854
2020,8,15,11,2.3315
2020,8,15,12,2.3177
2020,8,15,13,2.5790
2020,8,15,14,2.5032
2020,8,15,15,2.3779
2020,8,15,16,2.0838
2020,8,15,17,2.8827
2020,8,15,18,3.3230
2020,8,15,19,2.8772
2020,8,15,20,3.0625
2020,8,15,21,3.1028
2020,8,15,22,1.7521
2020,8,15,23,1.6586
2020,8,16,0,1.3481
2020,8,16,1,1.5891
2020,8,16,2,1.4767
2020,8,16,3,1.5589
2020,8,16,4,1.4598
2020,8,16,5,1.5437
2020,8,16,6,2.4074
2020,8,16,7,2.4425
2020,8,16,8,2.2843
2020,8,16,9,2.2337
2020,8,16,10,2.0484
2020,8,16,11,1.9383
2020,8,16,12,2.1058
2020,8,16,13,2.1151
2020,8,16,14,2.1146
2020,8,16,15,2.2301
2020,8,16,16,2.0555
2020,8,16,17,2.5772
2020,8,16,18,2.4428
2020,8,16,19,2.6838
2020,8,16,20,2.5894
2020,8,16,21,2.4998
2020,8,16,22,1.3795
2020,8,16,23,1.6301
2020,8,17,0,1.4821
2020,8,17,1,1.5338
2020,8,17,2,1.6135
2020,8,17,3,1.4961
2020,8,17,4,1.4838
2020,8,17,5,1.4428
2020,8,17,6,2.5741
2020,8,17,7,2.4260
2020,8,17,8,2.8643
2020,8,17,9,2.0647
2020,8,17,10,2.0746
2020,8,17,11,2.1153
2020,8,17,12,2.2053
2020,8,17,13,2.1236
2020,8,17,14,2.2266
2020,8,17,15,2.0392
2020,8,17,16,1.9808
2020,8,17,17,2.3997
2020,8,17,18,2.3300
2020,8,17,19,2.5337
2020,8,17,20,2.5368
2020,8,17,21,2.4720
2020,8,17,22,1.6267
2020,8,17,23,1.6256
2020,8,18,0,1.7321
2020,8,18,1,1.6036
2020,8,18,2,1.7117
2020,8,18,3,1.7156
2020,8,18,4,1.7463
2020,8,18,5,1.7682
2020,8,18,6,2.7383
2020,8,18,7,2.7920
2020,8,18,8,2.7748
2020,8,18,9,2.5347
2020,8,18,10,2.5705
2020,8,18,11,2.4235
2020,8,18,12,2.7104
2020,8,18,13,2.4057
2020,8,18,14,2.3035
2020,8,18,15,2.5300
2020,8,18,16,2.3407
2020,8,18,17,3.0518
2020,8,18,18,2.6090
2020,8,18,19,3.1404
2020,8,18,20,3.0347
2020,8,18,21,2.7158
2020,8,18,22,1.6314
2020,8,18,23,1.9089
2020,8,19,0,1.4727
2020,8,19,1,1.4653
2020,8,19,2,1.3558
2020,8,19,3,1.5067
2020,8,19,4,1.5464
2020,8,19,5,1.6423
2020,8,19,6,2.2765
2020,8,19,7,2.2725
2020,8,19,8,2.5269
2020,8,19,9,2.2677
2020,8,19,10,2.0007
2020,8,19,11,2.2994
2020,8,19,12,2.1917
2020,8,19,13,2.2941
2020,8,19,14,2.1474
2020,8,19,15,1.8671
2020,8,19,16,2.0940
2020,8,19,17,2.7372
2020,8,19,18,2.4564
2020,8,19,19,2.4990
2020,8,19,20,2.5260
2020,8,19,21,2.1789
2020,8,19,22,1.6568
2020,8,19,23,1.4601
2020,8,20,0,1.7278
2020,8,20,1,1.6779
2020,8,20,2,1.7912
2020,8,20,3,1.7194
2020,8,20,4,1.6654
2020,8,20,5,1.6325
2020,8,20,6,2.7435
2020,8,20,7,2.4029
2020,8,20,8,2.7475
2020,8,20,9,2.1957
2020,8,20,10,2.4784
2020,8,20,11,2.3602
2020,8,20,12,2.4283
2020,8,20,13,2.3622
2020,8,20,14,2.1444
2020,8,20,15,2.2449
2020,8,20,16,2.4154
2020,8,20,17,2.9227
2020,8,20,18,3.0549
2020,8,20,19,2.9255
2020,8,20,20,2.7157
2020,8,20,21,2.7266
2020,8,20,22,1.6990
2020,8,20,23,1.4902
2020,8,21,0,1.7957
2020,8,21,1,1.6936
2020,8,21,2,1.7587
2020,8,21,3,1.5383
2020,8,21,4,1.8042
2020,8,21,5,1.9174
2020,8,21,6,2.4893
2020,8,21,7,2.7839
2020,8,21,8,2.6985
2020,8,21,9,2.1754
2020,8,21,10,2.4291
2020,8,21,11,2.4810
2020,8,21,12,2.3187
2020,8,21,13,2.5229
2020,8,21,14,2.1528
2020,8,21,15,2.1485
2020,8,21,16,2.3068
2020,8,21,17,2.8095
2020,8,21,18,2.6628
2020,8,21,19,2.8735
2020,8,21,20,2.8350
2020,8,21,21,2.8802
2020,8,21,22,1.6468
2020,8,21,23,1.7070
2020,8,22,0,1.5077
2020,8,22,1,1.7004
2020,8,22,2,1.4794
2020,8,22,3,1.7044
2020,8,22,4,1.5741
2020,8,22,5,1.4891
2020,8,22,6,2.6449
2020,8,22,7,2.5126
2020,8,22,8,2.6204
2020,8,22,9,2.3324
2020,8,22,10,2.2455
2020,8,22,11,2.1528
2020,8,22,12,2.3332
2020,8,22,13,2.2144
2020,8,22,14,2.2563
2020,8,22,15,1.9282
2020,8,22,16,2.1840
2020,8,22,17,2.5402
2020,8,22,18,2.7825
2020,8,22,19,2.6501
2020,8,22,20,2.6009
2020,8,22,21,2.6326
2020,8,22,22,1.4651
2020,8,22,23,1.6672
2020,8,23,0,2.2026
2020,8,23,1,2.0425
2020,8,23,2,2.1625
2020,8,23,3,1.9462
2020,8,23,4,1.9464
2020,8,23,5,2.0635
2020,8,23,6,3.2544
2020,8,23,7,3.1435
2020,8,23,8,3.3150
2020,8,23,9,2.8637
2020,8,23,10,2.6847
2020,8,23,11,2.9073
2020,8,23,12,2.9617
2020,8,23,13,2.8473
2020,8,23,14,2.9378
2020,8,23,15,2.5811
2020,8,23,16,2.7826
2020,8,23,17,3.1495
2020,8,23,18,3.1526
2020,8,23,19,3.2333
2020,8,23,20,3.1814
2020,8,23,21,3.2471
2020,8,23,22,1.9817
2020,8,23,23,2.0870
2020,8,24,0,1.7259
2020,8,24,1,1.6150
2020,8,24,2,1.8541
2020,8,24,3,1.6807
2020,8,24,4,1.7489
2020,8,24,5,1.7968
2020,8,24,6,2.7436
2020,8,24,7,2.8878
2020,8,24,8,2.8284
2020,8,24,9,2.3164
2020,8,24,10,2.6973
2020,8,24,11,2.4678
2020,8,24,12,2.4353
2020,8,24,13,2.5692
2020,8,24,14,2.4414
2020,8,24,15,2.4212
2020,8,24,16,2.6302
2020,8,24,17,2.8833
2020,8,24,18,2.8770
2020,8,24,19,2.9405
2020,8,24,20,3.0801
2020,8,24,21,2.7033
2020,8,24,22,1.5817
2020,8,24,23,1.7026
2020,8,25,0,1.2080
2020,8,25,1,1.2875
2020,8,25,2,1.3485
2020,8,25,3,1.2569
2020,8,25,4,1.2216
2020,8,25,5,1.3398
2020,8,25,6,2.1545
2020,8,25,7,1.9033
2020,8,25,8,2.1775
2020,8,25,9,1.9041
2020,8,25,10,1.9258
2020,8,25,11,1.9650
2020,8,25,12,2.0697
2020,8,25,13,1.8313
2020,8,25,14,1.8570
2020,8,25,15,1.8033
2020,8,25,16,1.8401
2020,8,25,17,2.4738
2020,8,25,18,2.1411
2020,8,25,19,2.1925
2020,8,25,20,2.4418
2020,8,25,21,2.3826
2020,8,25,22,1.3213
2020,8,25,23,1.3936
2020,8,26,0,1.7294
2020,8,26,1,1.8280
2020,8,26,2,1.7135
2020,8,26,3,1.8177
2020,8,26,4,1.9993
2020,8,26,5,1.8413
2020,8,26,6,2.7687
2020,8,26,7,2.8804
2020,8,26,8,2.7418
2020,8,26,9,2.7260
2020,8,26,10,2.4640
2020,8,26,11,2.4153
2020,8,26,12,2.3528
2020,8,26,13,2.5854
2020,8,26,14,2.5455
2020,8,26,15,2.3703
2020,8,26,16,2.4847
2020,8,26,17,2.7653
2020,8,26,18,2.9875
2020,8,26,19,2.9956
2020,8,26,20,3.1489
2020,8,26,21,2.7598
2020,8,26,22,1.5996
2020,8,26,23,1.6275
2020,8,27,0,1.4590
2020,8,27,1,1.6745
2020,8,27,2,1.7044
2020,8,27,3,1.6307
2020,8,27,4,1.7341
2020,8,27,5,1.6608
2020,8,27,6,2.5340
2020,8,27,7,2.5153
2020,8,27,8,2.5298
2020,8,27,9,2.0711
2020,8,27,10,2.2870
2020,8,27,11,2.2669
2020,8,27,12,2.3711
2020,8,27,13,2.3028
2020,8,27,14,2.2754
2020,8,27,15,2.1902
2020,8,27,16,2.2880
2020,8,27,17,2.9256
2020,8,27,18,2.6335
2020,8,27,19,2.7770
2020,8,27,20,2.7660
2020,8,27,21,2.6137
2020,8,27,22,1.5698
2020,8,27,23,1.6298
2020,8,28,0,1.7647
2020,8,28,1,1.9089
2020,8,28,2,1.8023
2020,8,28,3,2.0191
2020,8,28,4,2.1833
2020,8,28,5,1.8878
2020,8,28,6,3.1225
2020,8,28,7,2.9467
2020,8,28,8,3.2371
2020,8,28,9,2.5198
2020,8,28,10,2.7693
2020,8,28,11,2.5977
2020,8,28,12,2.6905
2020,8,28,13,2.5739
2020,8,28,14,2.7931
2020,8,28,15,2.5431
2020,8,28,16,2.6931
2020,8,28,17,3.1727
2020,8,28,18,3.1534
2020,8,28,19,3.1469
2020,8,28,20,2.9818
2020,8,28,21,3.1114
2020,8,28,22,1.9753
2020,8,28,23,1.7549
2020,8,29,0,1.6383
2020,8,29,1,1.6652
2020,8,29,2,1.4976
2020,8,29,3,1.4787
2020,8,29,4,1.6481
2020,8,29,5,1.5910
2020,8,29,6,2.7577
2020,8,29,7,2.5428
2020,8,29,8,2.4500
2020,8,29,9,2.1017
2020,8,29,10,2.3596
2020,8,29,11,2.1797
2020,8,29,12,2.2588
2020,8,29,13,2.3680
2020,8,29,14,2.1835
2020,8,29,15,2.2184
2020,8,29,16,2.1994
2020,8,29,17,2.8063
2020,8,29,18,2.7520
2020,8,29,19,2.6061
2020,8,29,20,2.6156
2020,8,29,21,2.5389
2020,8,29,22,1.4305
2020,8,29,23,1.5584
2020,8,30,0,1.8063
2020,8,30,1,1.5835
2020,8,30,2,1.6068
2020,8,30,3,1.6282
2020,8,30,4,1.7978
2020,8,30,5,1.7922
2020,8,30,6,2.6863
2020,8,30,7,2.6049
2020,8,30,8,2.7605
2020,8,30,9,2.2145
2020,8,30,10,2.4306
2020,8,30,11,2.5275
2020,8,30,12,2.2745
2020,8,30,13,2.2324
2020,8,30,14,2.5968
2020,8,30,15,2.3205
2020,8,30,16,2.5067
2020,8,30,17,2.9071
2020,8,30,18,2.8709
2020,8,30,19,2.9244
2020,8,30,20,2.7196
2020,8,30,21,2.8560
2020,8,30,22,1.6667
2020,8,30,23,1.5869
2020,8,31,0,1.8378
2020,8,31,1,1.7852
2020,8,31,2,1.8000
2020,8,31,3,1.7273
2020,8,31,4,2.0110
2020,8,31,5,1.9553
2020,8,31,6,3.0246
2020,8,31,7,2.8571
2020,8,31,8,2.6554
2020,8,31,9,2.7643
2020,8,31,10,2.5107
2020,8,31,11,2.4241
2020,8,31,12,2.5708
2020,8,31,13,2.6653
2020,8,31,14,2.5016
2020,8,31,15,2.6474
2020,8,31,16,2.5914
2020,8,31,17,2.8665
2020,8,31,18,2.8884
2020,8,31,19,3.0959
2020,8,31,20,2.5338
2020,8,31,21,2.8980
2020,8,31,22,1.6265
2020,8,31,23,1.7101
2020,9,1,0,2.1041
2020,9,1,1,2.1040
2020,9,1,2,2.0976
2020,9,1,3,2.0587
2020,9,1,4,2.4513
2020,9,1,5,2.4162
2020,9,1,6,3.2068
2020,9,1,7,3.6913
2020,9,1,8,3.3683
2020,9,1,9,3.0221
2020,9,1,10,3.0072
2020,9,1,11,2.9281
2020,9,1,12,3.1858
2020,9,1,13,3.0612
2020,9,1,14,2.9613
2020,9,1,15,2.8252
2020,9,1,16,2.8739
2020,9,1,17,3.4389
2020,9,1,18,3.7345
2020,9,1,19,3.4924
2020,9,1,20,3.6446
2020,9,1,21,3.9354
2020,9,1,22,2.3401
2020,9,1,23,2.2021
2020,9,2,0,1.7802
2020,9,2,1,1.9616
2020,9,2,2,1.8468
2020,9,2,3,1.7822
2020,9,2,4,1.6938
2020,9,2,5,1.8632
2020,9,2,6,2.9206
2020,9,2,7,2.7209
2020,9,2,8,2.8532
2020,9,2,9,2.4054
2020,9,2,10,2.4319
2020,9,2,11,2.1532
2020,9,2,12,2.4340
2020,9,2,13,2.5830
2020,9,2,14,2.3770
2020,9,2,15,2.4450
2020,9,2,16,2.3289
2020,9,2,17,3.0510
2020,9,2,18,2.9448
2020,9,2,19,2.8237
2020,9,2,20,3.1511
2020,9,2,21,3.0826
2020,9,2,22,1.7090
2020,9,2,23,1.8062
2020,9,3,0,1.9897
2020,9,3,1,2.0037
2020,9,3,2,1.7855
2020,9,3,3,2.0706
2020,9,3,4,1.9316
2020,9,3,5,1.9619
2020,9,3,6,3.4800
2020,9,3,7,3.1326
2020,9,3,8,3.0377
2020,9,3,9,2.4032
2020,9,3,10,2.8994
2020,9,3,11,2.5403
2020,9,3,12,2.5987
2020,9,3,13,2.7030
2020,9,3,14,2.9298
2020,9,3,15,2.7924
2020,9,3,16,2.6375
2020,9,3,17,3.3235
2020,9,3,18,3.1384
2020,9,3,19,3.2361
2020,9,3,20,3.2098
2020,9,3,21,3.3399
2020,9,3,22,1.9979
2020,9,3,23,1.9489
2020,9,4,0,1.8404
2020,9,4,1,1.9515
2020,9,4,2,1.8915
2020,9,4,3,1.8324
2020,9,4,4,1.9253
2020,9,4,5,1.9862
2020,9,4,6,3.1914
2020,9,4,7,3.0414
2020,9,4,8,2.8999
2020,9,4,9,2.7014
2020,9,4,10,2.7190
2020,9,4,11,2.7362
2020,9,4,12,2.8460
2020,9,4,13,2.8699
2020,9,4,14,2.6425
2020,9,4,15,2.6251
2020,9,4,16,2.5467
2020,9,4,17,3.4434
2020,9,4,18,3.5319
2020,9,4,19,3.2081
2020,9,4,20,3.1927
2020,9,4,21,3.4555
2020,9,4,22,1.9710
2020,9,4,23,1.9643
2020,9,5,0,1.7758
2020,9,5,1,1.9598
2020,9,5,2,1.8212
2020,9,5,3,1.8325
2020,9,5,4,1.9428
2020,9,5,5,1.9385
2020,9,5,6,3.0557
2020,9,5,7,2.8931
2020,9,5,8,3.2847
2020,9,5,9,2.8818
2020,9,5,10,2.4646
2020,9,5,11,2.8741
2020,9,5,12,2.6337
2020,9,5,13,2.8676
2020,9,5,14,2.7403
2020,9,5,15,2.7489
2020,9,5,16,2.7051
2020,9,5,17,3.5750
2020,9,5,18,3.1306
2020,9,5,19,3.4139
2020,9,5,20,3.4702
2020,9,5,21,3.3881
2020,9,5,22,2.1826
2020,9,5,23,1.9001
2020,9,6,0,2.5767
2020,9,6,1,2.4551
2020,9,6,2,2.6422
2020,9,6,3,2.5380
2020,9,6,4,2.5278
2020,9,6,5,2.7607
2020,9,6,6,3.8861
2020,9,6,7,3.7059
2020,9,6,8,3.8845
2020,9,6,9,3.5779
2020,9,6,10,3.7186
2020,9,6,11,3.5051
2020,9,6,12,3.7284
2020,9,6,13,3.2745
2020,9,6,14,3.4323
2020,9,6,15,3.4084
2020,9,6,16,3.3961
2020,9,6,17,4.2417
2020,9,6,18,4.3148
2020,9,6,19,4.0295
2020,9,6,20,4.1039
2020,9,6,21,4.0132
2020,9,6,22,2.2777
2020,9,6,23,2.3565
2020,9,7,0,2.0729
2020,9,7,1,2.0746
2020,9,7,2,2.1255
2020,9,7,3,2.1748
2020,9,7,4,2.1415
2020,9,7,5,2.3367
2020,9,7,6,3.1891
2020,9,7,7,3.2829
2020,9,7,8,3.8967
2020,9,7,9,2.8180
2020,9,7,10,2.7711
